player_id,player_display_name,position,position_group,season,week,season_type,game_id,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0034993,Marcus Epps,SAF,DB,2022,2,REG,2022_02_MIN_PHI,PHI,MIN,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0035026,Kevin Givens,DT,DL,2022,2,REG,2022_02_SEA_SF,SF,SEA,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0
00-0035094,Bryan Mone,NT,DL,2022,2,REG,2022_02_SEA_SF,SEA,SF,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035144,Mack Wilson,LB,LB,2022,2,REG,2022_02_NE_PIT,NE,PIT,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0035147,Rashad Fenton,CB,DB,2022,2,REG,2022_02_LAC_KC,KC,LAC,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035150,Kris Boyd,CB,DB,2022,2,REG,2022_02_MIN_PHI,MIN,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035157,Darius Harris,LB,LB,2022,2,REG,2022_02_LAC_KC,KC,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035166,Azeez Al-Shaair,LB,LB,2022,2,REG,2022_02_SEA_SF,SF,SEA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035219,Isaiah Buggs,DT,DL,2022,2,REG,2022_02_WAS_DET,DET,WAS,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0035227,P.J. Locke,DB,DB,2022,2,REG,2022_02_HOU_DEN,DEN,HOU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035231,Christian Wilkins,DT,DL,2022,2,REG,2022_02_MIA_BAL,MIA,BAL,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
00-0035236,Byron Murphy,CB,DB,2022,2,REG,2022_02_ARI_LV,ARI,LV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035239,Sean Murphy-Bunting,CB,DB,2022,2,REG,2022_02_TB_NO,TB,NO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035240,Jahlani Tavai,LB,LB,2022,2,REG,2022_02_NE_PIT,NE,PIT,1,0,3,1,5,0,1,5,1,0,0,0,0,0,0
00-0035244,Lonnie Johnson,SAF,DB,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035248,Zach Allen,DE,DL,2022,2,REG,2022_02_ARI_LV,ARI,LV,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0
00-0035253,C.J. Gardner-Johnson,SAF,DB,2022,2,REG,2022_02_MIN_PHI,PHI,MIN,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035254,Anthony Nelson,LB,LB,2022,2,REG,2022_02_TB_NO,TB,NO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035262,Drue Tranquill,LB,LB,2022,2,REG,2022_02_LAC_KC,LAC,KC,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0035265,John Cominsky,DE,DL,2022,2,REG,2022_02_WAS_DET,DET,WAS,1,0,1,1,9,0,1,9,1,0,0,0,0,0,0
00-0035272,Andrew Van Ginkel,OLB,LB,2022,2,REG,2022_02_MIA_BAL,MIA,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035276,Blake Cashman,LB,LB,2022,2,REG,2022_02_HOU_DEN,HOU,DEN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0035277,Mike Jackson,CB,DB,2022,2,REG,2022_02_SEA_SF,SEA,SF,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035278,Byron Cowart,DT,DL,2022,2,REG,2022_02_IND_JAX,IND,JAX,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
00-0035279,Charles Omenihu,DE,DL,2022,2,REG,2022_02_SEA_SF,SF,SEA,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
00-0035286,Cole Holcomb,LB,LB,2022,2,REG,2022_02_WAS_DET,WAS,DET,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0
00-0035290,Jaquan Johnson,DB,DB,2022,2,REG,2022_02_TEN_BUF,BUF,TEN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035292,David Long Jr.,ILB,LB,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035293,Xavier Crawford,DB,DB,2022,2,REG,2022_02_SEA_SF,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00-0035301,Donovan Wilson,SAF,DB,2022,2,REG,2022_02_CIN_DAL,DAL,CIN,6,0,2,1,2,0,0,0,0,0,0,0,0,0,0
00-0035306,Darryl Johnson,OLB,LB,2022,2,REG,2022_02_SEA_SF,SEA,SF,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0
00-0035316,Kaden Elliss,LB,LB,2022,2,REG,2022_02_TB_NO,NO,TB,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0035330,Anthony Pittman,LB,LB,2022,2,REG,2022_02_WAS_DET,DET,WAS,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0035334,Kevin Strong,DT,DL,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035346,Nik Needham,DB,DB,2022,2,REG,2022_02_MIA_BAL,MIA,BAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035352,Tyrel Dodson,LB,LB,2022,2,REG,2022_02_TEN_BUF,BUF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035378,Andrew Wingard,SAF,DB,2022,2,REG,2022_02_IND_JAX,JAX,IND,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035386,T.J. Edwards,LB,LB,2022,2,REG,2022_02_MIN_PHI,PHI,MIN,7,0,3,1,1,0,0,0,1,0,0,1,0,0,0
00-0035390,Anthony Rush,NT,DL,2022,2,REG,2022_02_ATL_LA,ATL,LA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035402,Carl Granderson,DE,DL,2022,2,REG,2022_02_TB_NO,NO,TB,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
00-0035409,Shy Tuttle,DT,DL,2022,2,REG,2022_02_TB_NO,NO,TB,2,0,7,0,0,0,0.5,1,1,0,0,1,0,0,0
00-0035423,Daniel Wise,DT,DL,2022,2,REG,2022_02_WAS_DET,WAS,DET,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035437,Roderic Teamer,DB,DB,2022,2,REG,2022_02_ARI_LV,LV,ARI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035444,Jordan Kunaszyk,ILB,LB,2022,2,REG,2022_02_NYJ_CLE,CLE,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035525,Devin Bush,LB,LB,2022,2,REG,2022_02_NE_PIT,PIT,NE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0035541,Michael Dogbe,DE,DL,2022,2,REG,2022_02_ARI_LV,ARI,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035591,Justin Hollins,LB,LB,2022,2,REG,2022_02_ATL_LA,LA,ATL,4,0,1,1,4,1,1,11,1,0,0,0,0,0,0
00-0035607,Marquise Copeland,DT,DL,2022,2,REG,2022_02_ATL_LA,LA,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035625,Juan Thornhill,SAF,DB,2022,2,REG,2022_02_LAC_KC,KC,LAC,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035632,Amani Hooker,SAF,DB,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
00-0035637,Rock Ya-Sin,CB,DB,2022,2,REG,2022_02_ARI_LV,LV,ARI,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0
00-0035642,Josh Hines-Allen,DE,DL,2022,2,REG,2022_02_IND_JAX,JAX,IND,2,0,1,1,9,1,2,11,2,0,0,0,0,0,0
00-0035643,Jeffery Simmons,DT,DL,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0035647,Montez Sweat,DE,DL,2022,2,REG,2022_02_WAS_DET,WAS,DET,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
00-0035654,Chase Winovich,DE,DL,2022,2,REG,2022_02_NYJ_CLE,CLE,NYJ,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00-0035655,Will Harris,SAF,DB,2022,2,REG,2022_02_WAS_DET,DET,WAS,5,0,3,1,1,0,0,0,0,1,0,1,0,0,0
00-0035656,Khalen Saunders,DT,DL,2022,2,REG,2022_02_LAC_KC,KC,LAC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035663,Taylor Rapp,SAF,DB,2022,2,REG,2022_02_ATL_LA,LA,ATL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035665,David Long,DB,DB,2022,2,REG,2022_02_ATL_LA,LA,ATL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035667,Greg Gaines,DT,DL,2022,2,REG,2022_02_ATL_LA,LA,ATL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035669,Nick Scott,SAF,DB,2022,2,REG,2022_02_ATL_LA,LA,ATL,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035672,Cody Barton,LB,LB,2022,2,REG,2022_02_SEA_SF,SEA,SF,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0
00-0035674,Jerry Tillery,DT,DL,2022,2,REG,2022_02_LAC_KC,LAC,KC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035677,Nasir Adderley,FS,DB,2022,2,REG,2022_02_LAC_KC,LAC,KC,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0035678,Dre'Mont Jones,LB,LB,2022,2,REG,2022_02_HOU_DEN,DEN,HOU,4,0,2,1,7,1,2,14,1,0,0,0,0,0,0
00-0035680,Quincy Williams,LB,LB,2022,2,REG,2022_02_NYJ_CLE,NYJ,CLE,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035681,Mike Edwards,SAF,DB,2022,2,REG,2022_02_TB_NO,TB,NO,0,0,3,0,0,0,0,0,0,1,68,1,1,0,0
00-0035683,Dexter Lawrence,DT,DL,2022,2,REG,2022_02_CAR_NYG,NYG,CAR,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0
00-0035687,Bobby Okereke,ILB,LB,2022,2,REG,2022_02_IND_JAX,IND,JAX,8,1,2,1,1,0,0,0,0,0,0,0,0,0,0
00-0035693,Johnathan Abram,DB,DB,2022,2,REG,2022_02_ARI_LV,LV,ARI,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0035697,Germaine Pratt,LB,LB,2022,2,REG,2022_02_CIN_DAL,CIN,DAL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035699,Jamel Dean,CB,DB,2022,2,REG,2022_02_TB_NO,TB,NO,3,0,3,0,0,0,0,0,0,2,24,2,0,0,0
00-0035705,Jalen Thompson,DB,DB,2022,2,REG,2022_02_ARI_LV,ARI,LV,5,2,3,0,0,0,0,0,0,0,0,1,0,0,0
00-0035707,Devin White,LB,LB,2022,2,REG,2022_02_TB_NO,TB,NO,5,0,6,1,5,1,1,5,1,0,0,1,0,0,0
00-0035708,Oshane Ximines,LB,LB,2022,2,REG,2022_02_CAR_NYG,NYG,CAR,2,0,0,1,7,0,1,7,1,0,0,0,0,0,0
00-0035713,Brian Burns,LB,LB,2022,2,REG,2022_02_CAR_NYG,CAR,NYG,4,0,0,2,9,0,2,9,4,0,0,0,0,0,0
00-0035717,Nick Bosa,DE,DL,2022,2,REG,2022_02_SEA_SF,SF,SEA,2,2,0,2,17,0,2,17,5,0,0,0,0,0,0
00-0035718,Quinnen Williams,DT,DL,2022,2,REG,2022_02_NYJ_CLE,NYJ,CLE,3,0,1,0,0,0,0.5,4,1,0,0,0,0,0,0
00-0035795,James Pierre,CB,DB,2022,2,REG,2022_02_NE_PIT,PIT,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035804,Jonas Griffith,LB,LB,2022,2,REG,2022_02_HOU_DEN,DEN,HOU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0035841,Benito Jones,DT,DL,2022,2,REG,2022_02_WAS_DET,DET,WAS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035890,Tershawn Wharton,DE,DL,2022,2,REG,2022_02_LAC_KC,KC,LAC,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0035942,Christian Rozeboom,LB,LB,2022,2,REG,2022_02_ATL_LA,LA,ATL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035950,Myles Hartsfield,FS,DB,2022,2,REG,2022_02_CAR_NYG,CAR,NYG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0035965,Tipa Galeai,LB,LB,2022,2,REG,2022_02_CHI_GB,GB,CHI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036011,Bobby Price,DB,DB,2022,2,REG,2022_02_WAS_DET,DET,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036043,Jace Whittaker,CB,DB,2022,2,REG,2022_02_ARI_LV,ARI,LV,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0036068,Jamir Jones,LB,LB,2022,2,REG,2022_02_NE_PIT,PIT,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036077,JuJu Hughes,S,DB,2022,2,REG,2022_02_WAS_DET,DET,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036081,Broderick Washington,DT,DL,2022,2,REG,2022_02_MIA_BAL,BAL,MIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036087,Myles Bryant,CB,DB,2022,2,REG,2022_02_NE_PIT,NE,PIT,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0
00-0036114,A.J. Green,CB,DB,2022,2,REG,2022_02_NYJ_CLE,CLE,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036130,Nnamdi Madubuike,DT,DL,2022,2,REG,2022_02_MIA_BAL,BAL,MIA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0036166,Dane Jackson,CB,DB,2022,2,REG,2022_02_TEN_BUF,BUF,TEN,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0036167,Tae Crowder,LB,LB,2022,2,REG,2022_02_CAR_NYG,NYG,CAR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036181,Teair Tart,DT,DL,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
00-0036192,A.J. Epenesa,LB,LB,2022,2,REG,2022_02_TEN_BUF,BUF,TEN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036193,Anfernee Jennings,LB,LB,2022,2,REG,2022_02_NE_PIT,NE,PIT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036199,Geno Stone,SAF,DB,2022,2,REG,2022_02_MIA_BAL,BAL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036213,Raekwon Davis,DT,DL,2022,2,REG,2022_02_MIA_BAL,MIA,BAL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036220,Derrick Brown,DT,DL,2022,2,REG,2022_02_CAR_NYG,CAR,NYG,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0
00-0036221,Brandon Jones,SAF,DB,2022,2,REG,2022_02_MIA_BAL,MIA,BAL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036222,Isaiah Rodgers,CB,DB,2022,2,REG,2022_02_IND_JAX,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036224,Jonathan Greenard,LB,LB,2022,2,REG,2022_02_HOU_DEN,HOU,DEN,1,0,0,1,6,0,1,6,2,0,0,0,0,0,0
00-0036231,Kyle Dugger,SAF,DB,2022,2,REG,2022_02_NE_PIT,NE,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036235,Shaquille Quarterman,LB,LB,2022,2,REG,2022_02_IND_JAX,JAX,IND,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036240,Chris Jackson,DB,DB,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036249,Julian Okwara,DE,DL,2022,2,REG,2022_02_WAS_DET,DET,WAS,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0036253,Julian Blackmon,SAF,DB,2022,2,REG,2022_02_IND_JAX,IND,JAX,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0036260,Javon Kinlaw,DT,DL,2022,2,REG,2022_02_SEA_SF,SF,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036262,DaVon Hamilton,DT,DL,2022,2,REG,2022_02_IND_JAX,JAX,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036266,Jordan Elliott,DT,DL,2022,2,REG,2022_02_NYJ_CLE,CLE,NYJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036274,Jeff Okudah,CB,DB,2022,2,REG,2022_02_WAS_DET,DET,WAS,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036276,Jacob Phillips,LB,LB,2022,2,REG,2022_02_NYJ_CLE,CLE,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036280,Malik Harrison,LB,LB,2022,2,REG,2022_02_MIA_BAL,BAL,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036281,C.J. Henderson,CB,DB,2022,2,REG,2022_02_CAR_NYG,CAR,NYG,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036282,Grant Delpit,SAF,DB,2022,2,REG,2022_02_NYJ_CLE,CLE,NYJ,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036285,A.J. Terrell,CB,DB,2022,2,REG,2022_02_ATL_LA,ATL,LA,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0
00-0036286,K'Lavon Chaisson,LB,LB,2022,2,REG,2022_02_IND_JAX,JAX,IND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036288,Yetur Gross-Matos,DE,DL,2022,2,REG,2022_02_CAR_NYG,CAR,NYG,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036289,Ross Blacklock,DT,DL,2022,2,REG,2022_02_MIN_PHI,MIN,PHI,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
00-0036293,Jeremy Chinn,SAF,DB,2022,2,REG,2022_02_CAR_NYG,CAR,NYG,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036294,Logan Wilson,LB,LB,2022,2,REG,2022_02_CIN_DAL,CIN,DAL,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036298,Akeem Davis-Gaither,LB,LB,2022,2,REG,2022_02_CIN_DAL,CIN,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036300,Mykal Walker,LB,LB,2022,2,REG,2022_02_ATL_LA,ATL,LA,2,3,2,0,0,0,0,0,0,1,21,1,0,0,0
00-0036302,Jaylinn Hawkins,SAF,DB,2022,2,REG,2022_02_ATL_LA,ATL,LA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036305,Trevis Gipson,LB,LB,2022,2,REG,2022_02_CHI_GB,CHI,GB,2,0,2,2,12,0,2,12,3,0,0,0,0,0,0
00-0036307,Kindle Vildor,CB,DB,2022,2,REG,2022_02_CHI_GB,CHI,GB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036311,Bravvion Roy,DT,DL,2022,2,REG,2022_02_CAR_NYG,CAR,NYG,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0036314,Markus Bailey,LB,LB,2022,2,REG,2022_02_CIN_DAL,CIN,DAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036316,Chris Claybrooks,CB,DB,2022,2,REG,2022_02_IND_JAX,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036323,Patrick Queen,LB,LB,2022,2,REG,2022_02_MIA_BAL,BAL,MIA,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036329,Ashtyn Davis,SAF,DB,2022,2,REG,2022_02_NYJ_CLE,NYJ,CLE,0,0,1,0,0,0,0,0,0,1,14,1,0,0,0
00-0036330,Cameron Dantzler,CB,DB,2022,2,REG,2022_02_MIN_PHI,MIN,PHI,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0
00-0036333,Alex Highsmith,LB,LB,2022,2,REG,2022_02_NE_PIT,PIT,NE,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0036335,D.J. Wonnum,LB,LB,2022,2,REG,2022_02_MIN_PHI,MIN,PHI,3,0,0,1,8,0,1,8,1,0,0,0,0,0,0
00-0036338,Troy Dye,LB,LB,2022,2,REG,2022_02_MIN_PHI,MIN,PHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036348,Josh Metellus,SAF,DB,2022,2,REG,2022_02_MIN_PHI,MIN,PHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036351,James Smith-Williams,DE,DL,2022,2,REG,2022_02_WAS_DET,WAS,DET,1,0,0,1,5,0,1,5,2,0,0,0,0,0,0
00-0036356,Isaiah Simmons,SAF,DB,2022,2,REG,2022_02_ARI_LV,ARI,LV,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
00-0036361,Trevon Diggs,CB,DB,2022,2,REG,2022_02_CIN_DAL,DAL,CIN,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0036362,Willie Gay Jr.,LB,LB,2022,2,REG,2022_02_LAC_KC,KC,LAC,6,0,5,2,7,0,0,0,1,0,0,2,0,0,0
00-0036366,Neville Gallimore,DT,DL,2022,2,REG,2022_02_CIN_DAL,DAL,CIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036371,Leki Fotu,DT,DL,2022,2,REG,2022_02_ARI_LV,ARI,LV,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036373,Rashard Lawrence,DT,DL,2022,2,REG,2022_02_ARI_LV,ARI,LV,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0
00-0036374,L'Jarius Sneed,CB,DB,2022,2,REG,2022_02_LAC_KC,KC,LAC,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036375,Amik Robertson,CB,DB,2022,2,REG,2022_02_ARI_LV,LV,ARI,4,0,0,0,0,0,0,0,0,1,7,1,0,0,0
00-0036378,Michael Danna,LB,LB,2022,2,REG,2022_02_LAC_KC,KC,LAC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0036380,Alohi Gilman,SAF,DB,2022,2,REG,2022_02_LAC_KC,LAC,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036388,Xavier McKinney,SAF,DB,2022,2,REG,2022_02_CAR_NYG,NYG,CAR,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0
00-0036394,Darnay Holmes,CB,DB,2022,2,REG,2022_02_CAR_NYG,NYG,CAR,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
00-0036395,K'Von Wallace,SAF,DB,2022,2,REG,2022_02_MIN_PHI,PHI,MIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036402,Carter Coughlin,LB,LB,2022,2,REG,2022_02_CAR_NYG,NYG,CAR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
00-0036403,Casey Toohill,DE,DL,2022,2,REG,2022_02_WAS_DET,WAS,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0036409,Jordyn Brooks,LB,LB,2022,2,REG,2022_02_SEA_SF,SEA,SF,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0036411,Antoine Winfield Jr.,SAF,DB,2022,2,REG,2022_02_TB_NO,TB,NO,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0
00-0036413,Darrell Taylor,DE,DL,2022,2,REG,2022_02_SEA_SF,SEA,SF,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0
00-0036418,Zack Baun,LB,LB,2022,2,REG,2022_02_TB_NO,NO,TB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036419,Terrell Lewis,LB,LB,2022,2,REG,2022_02_ATL_LA,LA,ATL,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036431,Jordan Fuller,SAF,DB,2022,2,REG,2022_02_ATL_LA,LA,ATL,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036441,"Kenneth Murray, Jr.",LB,LB,2022,2,REG,2022_02_LAC_KC,LAC,KC,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0036465,Aaron Patrick,LB,LB,2022,2,REG,2022_02_HOU_DEN,DEN,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036479,Kwity Paye,DE,DL,2022,2,REG,2022_02_IND_JAX,IND,JAX,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
00-0036480,Dayo Odeyingbo,DE,DL,2022,2,REG,2022_02_IND_JAX,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036501,Michael Carter II,CB,DB,2022,2,REG,2022_02_NYJ_CLE,NYJ,CLE,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036504,Brandin Echols,CB,DB,2022,2,REG,2022_02_NYJ_CLE,NYJ,CLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0036507,Michael Dwumfour,DT,DL,2022,2,REG,2022_02_HOU_DEN,HOU,DEN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036553,Carlos Basham,LB,LB,2022,2,REG,2022_02_TEN_BUF,BUF,TEN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036563,Deommodore Lenoir,CB,DB,2022,2,REG,2022_02_SEA_SF,SF,SEA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036564,Talanoa Hufanga,SAF,DB,2022,2,REG,2022_02_SEA_SF,SF,SEA,5,0,1,1,2,0,0,0,0,0,0,2,0,0,0
00-0036568,Roy Lopez,DT,DL,2022,2,REG,2022_02_HOU_DEN,HOU,DEN,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
00-0036614,Jamin Davis,LB,LB,2022,2,REG,2022_02_WAS_DET,WAS,DET,3,0,1,1,12,0,1,12,2,0,0,0,0,0,0
00-0036615,Caleb Farley,CB,DB,2022,2,REG,2022_02_TEN_BUF,TEN,BUF,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0036617,Asante Samuel Jr.,CB,DB,2022,2,REG,2022_02_LAC_KC,LAC,KC,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0036621,Nick Bolton,LB,LB,2022,2,REG,2022_02_LAC_KC,KC,LAC,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
