player_id,player_display_name,position,position_group,season,week,season_type,game_id,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0039333,Brandon Codrington,CB,DB,2024,2,REG,2024_02_BUF_MIA,BUF,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039340,Laiatu Latu,DE,DL,2024,2,REG,2024_02_IND_GB,IND,GB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039343,Kamari Lassiter,CB,DB,2024,2,REG,2024_02_CHI_HOU,HOU,CHI,2,1,1,0,0,0,0,0,0,1,9,1,0,0,0
00-0039345,Renardo Green,CB,DB,2024,2,REG,2024_02_SF_MIN,SF,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039346,Junior Colson,LB,LB,2024,2,REG,2024_02_LAC_CAR,LAC,CAR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039352,Marist Liufau,LB,LB,2024,2,REG,2024_02_NO_DAL,DAL,NO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039353,Jarrian Jones,CB,DB,2024,2,REG,2024_02_CLE_JAX,JAX,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039360,Malik Mustapha,SAF,DB,2024,2,REG,2024_02_SF_MIN,SF,MIN,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039367,Xavier Thomas,LB,LB,2024,2,REG,2024_02_LA_ARI,ARI,LA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039369,Cam Hart,CB,DB,2024,2,REG,2024_02_LAC_CAR,LAC,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039370,JD Bertrand,LB,LB,2024,2,REG,2024_02_ATL_PHI,ATL,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039372,Jarvis Brownlee Jr.,DB,DB,2024,2,REG,2024_02_NYJ_TEN,TEN,NYJ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039377,Jaylon Carlies,LB,LB,2024,2,REG,2024_02_IND_GB,IND,GB,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0039378,Deantre Prince,CB,DB,2024,2,REG,2024_02_CLE_JAX,JAX,CLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039387,Caelen Carson,DB,DB,2024,2,REG,2024_02_NO_DAL,DAL,NO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039412,Javontae Jean-Baptiste,LB,LB,2024,2,REG,2024_02_NYG_WAS,WAS,NYG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039414,Daijahn Anthony,SAF,DB,2024,2,REG,2024_02_CIN_KC,CIN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039425,Myles Cole,DE,DL,2024,2,REG,2024_02_CLE_JAX,JAX,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039436,Jaylen Harrell,DE,DL,2024,2,REG,2024_02_NYJ_TEN,TEN,NYJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039454,Beanie Bishop Jr.,CB,DB,2024,2,REG,2024_02_PIT_DEN,PIT,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039622,Isaiah Stalbird,LB,LB,2024,2,REG,2024_02_NO_DAL,NO,DAL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039681,Tyler Owens,DB,DB,2024,2,REG,2024_02_NYG_WAS,WAS,NYG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039720,Taki Taimani,DL,DL,2024,2,REG,2024_02_SF_MIN,MIN,SF,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0039734,Braden Fiske,DT,DL,2024,2,REG,2024_02_LA_ARI,LA,ARI,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0039764,Elijah Chatman,DT,DL,2024,2,REG,2024_02_NYG_WAS,NYG,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039770,Charles Woods,CB,DB,2024,2,REG,2024_02_LA_ARI,LA,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039776,Jaylen McCollough,SAF,DB,2024,2,REG,2024_02_LA_ARI,LA,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039807,Max Melton,CB,DB,2024,2,REG,2024_02_LA_ARI,ARI,LA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039809,Jonah Elliss,LB,LB,2024,2,REG,2024_02_PIT_DEN,DEN,PIT,2,1,1,2,8,0,1,6,1,0,0,0,0,0,0
00-0039813,Evan Williams,SAF,DB,2024,2,REG,2024_02_IND_GB,GB,IND,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0
00-0039815,Tyrice Knight,LB,LB,2024,2,REG,2024_02_SEA_NE,SEA,NE,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0039821,Andru Phillips,DB,DB,2024,2,REG,2024_02_NYG_WAS,NYG,WAS,5,2,5,2,7,0,1,5,1,0,0,0,0,0,0
00-0039825,Jaden Hicks,SAF,DB,2024,2,REG,2024_02_CIN_KC,KC,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039826,Jeremiah Trotter Jr.,LB,LB,2024,2,REG,2024_02_ATL_PHI,PHI,ATL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039834,Kamren Kinchens,SAF,DB,2024,2,REG,2024_02_LA_ARI,LA,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039838,Calen Bullock,SAF,DB,2024,2,REG,2024_02_CHI_HOU,HOU,CHI,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039840,Austin Booker,DE,DL,2024,2,REG,2024_02_CHI_HOU,CHI,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039846,Tykee Smith,DB,DB,2024,2,REG,2024_02_TB_DET,TB,DET,5,1,2,1,5,0,0,0,0,0,0,0,0,0,0
00-0039850,Edgerrin Cooper,LB,LB,2024,2,REG,2024_02_IND_GB,GB,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039852,Jared Verse,DE,DL,2024,2,REG,2024_02_LA_ARI,LA,ARI,6,0,1,3,5,1,0,0,0,0,0,0,0,0,0
00-0039860,Kool-Aid McKinstry,CB,DB,2024,2,REG,2024_02_NO_DAL,NO,DAL,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0
00-0039861,Tyler Nubin,SAF,DB,2024,2,REG,2024_02_NYG_WAS,NYG,WAS,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0039867,Javon Bullard,SAF,DB,2024,2,REG,2024_02_IND_GB,GB,IND,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0039872,Cole Bishop,SAF,DB,2024,2,REG,2024_02_BUF_MIA,BUF,MIA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0039888,Quinyon Mitchell,CB,DB,2024,2,REG,2024_02_ATL_PHI,PHI,ATL,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0039898,Mike Sainristil,CB,DB,2024,2,REG,2024_02_NYG_WAS,WAS,NYG,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0039902,Chris Braswell,LB,LB,2024,2,REG,2024_02_TB_DET,TB,DET,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0039903,Terrion Arnold,CB,DB,2024,2,REG,2024_02_TB_DET,DET,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039911,Chop Robinson,LB,LB,2024,2,REG,2024_02_BUF_MIA,MIA,BUF,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
00-0039924,Dallas Turner,LB,LB,2024,2,REG,2024_02_SF_MIN,MIN,SF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0026190,Calais Campbell,DE,DL,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,1,0,2,1,7,0,1,7,2,0,0,1,0,0,0
00-0027865,Brandon Graham,DE,DL,2024,3,REG,2024_03_PHI_NO,PHI,NO,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0027881,Jerry Hughes,DE,DL,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0027940,Von Miller,OLB,LB,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,1,0,0,1,10,0,1,10,2,0,0,0,0,0,0
00-0027969,Cameron Heyward,DE,DL,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,3,0,1,2,11,0,1,10,1,0,0,0,0,0,0
00-0028171,Lawrence Guy,DT,DL,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0028292,Nick Bellore,LB,LB,2024,3,REG,2024_03_WAS_CIN,WAS,CIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0028899,Rodney McLeod Jr.,FS,DB,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0029255,Bobby Wagner,MLB,LB,2024,3,REG,2024_03_WAS_CIN,WAS,CIN,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0029542,Stephon Gilmore,CB,DB,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0
00-0029562,Lavonte David,OLB,LB,2024,3,REG,2024_03_DEN_TB,TB,DEN,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
00-0029606,Harrison Smith,FS,DB,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0
00-0029607,Demario Davis,OLB,LB,2024,3,REG,2024_03_PHI_NO,NO,PHI,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0030062,Darius Slay,CB,DB,2024,3,REG,2024_03_PHI_NO,PHI,NO,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0030063,Johnathan Hankins,DT,DL,2024,3,REG,2024_03_MIA_SEA,SEA,MIA,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0
00-0030070,John Jenkins,DT,DL,2024,3,REG,2024_03_CAR_LV,LV,CAR,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0030114,Jordan Poyer,FS,DB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0030459,Tyrann Mathieu,FS,DB,2024,3,REG,2024_03_PHI_NO,NO,PHI,6,1,0,1,2,0,0,0,0,1,23,1,0,0,0
00-0030757,Mike Pennel,DT,DL,2024,3,REG,2024_03_KC_ATL,KC,ATL,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
00-0031040,Khalil Mack,OLB,LB,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,1,1,3,1,7,0,1,7,2,0,0,0,0,0,0
00-0031054,DaQuan Jones,DT,DL,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031270,Shelby Harris,DE,DL,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,2,0,4,0,0,1,0,0,0,0,0,1,0,0,0
00-0031298,Jimmie Ward,SAF,DB,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0031357,C.J. Goodwin,CB,DB,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031360,Kyle Van Noy,MLB,LB,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,2,0,0,2,14,0,2,14,2,0,0,1,0,0,0
00-0031364,Jadeveon Clowney,DE,DL,2024,3,REG,2024_03_CAR_LV,CAR,LV,1,0,1,1,12,0,1,12,2,0,0,0,0,0,0
00-0031411,DeMarcus Lawrence,LB,LB,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0031550,Shaq Thompson,OLB,LB,2024,3,REG,2024_03_CAR_LV,CAR,LV,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0031551,Eddie Goldman,NT,DL,2024,3,REG,2024_03_KC_ATL,ATL,KC,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0031554,Eric Kendricks,MLB,LB,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0
00-0031565,Danielle Hunter,DE,DL,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,1,1,1,3,0,0,0,2,0,0,0,0,0,0
00-0031576,Za'Darius Smith,DE,DL,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0
00-0031583,Grady Jarrett,DT,DL,2024,3,REG,2024_03_KC_ATL,ATL,KC,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0031608,Quandre Diggs,S,DB,2024,3,REG,2024_03_GB_TEN,TEN,GB,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031785,Troy Hill,CB,DB,2024,3,REG,2024_03_CAR_LV,CAR,LV,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0031795,DeShawn Williams,DE,DL,2024,3,REG,2024_03_CAR_LV,CAR,LV,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0031898,Alex Singleton,LB,LB,2024,3,REG,2024_03_DEN_TB,DEN,TB,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
00-0031935,Preston Smith,DE,DL,2024,3,REG,2024_03_GB_TEN,GB,TEN,3,0,0,2,17,0,2,17,2,0,0,0,0,0,0
00-0031957,Rakeem Nunez-Roches,DT,DL,2024,3,REG,2024_03_NYG_CLE,NYG,CLE,0,0,5,0,0,0,0.5,1,1,0,0,0,0,0,0
00-0032052,Dante Fowler Jr.,DE,DL,2024,3,REG,2024_03_WAS_CIN,WAS,CIN,0,0,1,0,0,0,0.5,3,1,0,0,0,0,0,0
00-0032103,Denzel Perryman,MLB,LB,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
00-0032129,Jordan Hicks,MLB,LB,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,3,2,3,1,4,0,0,0,1,0,0,0,0,0,0
00-0032146,Bud Dupree,OLB,LB,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
00-0032164,Arik Armstead,DE,DL,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032195,Ronald Darby,CB,DB,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0
00-0032265,Mario Edwards,DE,DL,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032387,Jarran Reed,DT,DL,2024,3,REG,2024_03_MIA_SEA,SEA,MIA,1,0,3,1,9,0,1,9,2,0,0,0,0,0,0
00-0032399,Miles Killebrew,SAF,DB,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032401,De'Vondre Campbell,OLB,LB,2024,3,REG,2024_03_SF_LA,SF,LA,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0032412,Dean Lowry,DE,DL,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032415,Matthew Judon,OLB,LB,2024,3,REG,2024_03_KC_ATL,ATL,KC,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0032416,Quinton Jefferson,DE,DL,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032424,DJ Reader,DT,DL,2024,3,REG,2024_03_DET_ARI,DET,ARI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032437,Kamu Grugier-Hill,OLB,LB,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,2,0,1,0,0,0,0,0,0,1,5,2,0,0,0
00-0032442,Elandon Roberts,OLB,LB,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,2,1,1,1,9,0,1,9,1,0,0,0,0,0,0
00-0032521,Mike Hilton,CB,DB,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032574,Michael Pierce,DT,DL,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
00-0032580,Jonathan Jones,DB,DB,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,4,1,2,0,0,1,0,0,0,0,0,1,0,0,0
00-0032667,Roy Robertson-Harris,DE,DL,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032671,Morgan Fox,DE,DL,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032762,Chris Jones,DE,DL,2024,3,REG,2024_03_KC_ATL,KC,ATL,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0032763,Austin Johnson,NT,DL,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032889,A'Shawn Robinson,DT,DL,2024,3,REG,2024_03_CAR_LV,CAR,LV,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032892,Nick Vigil,OLB,LB,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032933,Antonio Hamilton,CB,DB,2024,3,REG,2024_03_KC_ATL,ATL,KC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032939,Vonn Bell,S,DB,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0
00-0032971,Justin Simmons,FS,DB,2024,3,REG,2024_03_KC_ATL,ATL,KC,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0
00-0033038,Eric Murray,S,DB,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0033051,David Onyemata,DT,DL,2024,3,REG,2024_03_KC_ATL,ATL,KC,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0
00-0033055,Jalen Ramsey,CB,DB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0
00-0033066,Andrew Billings,DT,DL,2024,3,REG,2024_03_CHI_IND,CHI,IND,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033072,Leonard Floyd,DE,DL,2024,3,REG,2024_03_SF_LA,SF,LA,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033073,Emmanuel Ogbah,DE,DL,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0
00-0033084,Kendall Fuller,CB,DB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0033093,Jonathan Bullard,DE,DL,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
00-0033109,Javon Hargrave,NT,DL,2024,3,REG,2024_03_SF_LA,SF,LA,2,0,1,1,9,0,1,9,1,0,0,0,0,0,0
00-0033120,Kenny Clark,NT,DL,2024,3,REG,2024_03_GB_TEN,GB,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033131,Maliek Collins,DT,DL,2024,3,REG,2024_03_SF_LA,SF,LA,1,0,0,1,7,0,1,7,1,0,0,0,0,0,0
00-0033132,Kevin Byard,FS,DB,2024,3,REG,2024_03_CHI_IND,CHI,IND,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0033281,Marlon Humphrey,CB,DB,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0
00-0033294,Chuck Clark,SAF,DB,2024,3,REG,2024_03_NE_NYJ,NYJ,NE,4,0,3,1,8,1,1,8,1,0,0,0,0,0,0
00-0033297,D.J. Jones,DT,DL,2024,3,REG,2024_03_DEN_TB,DEN,TB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033336,Eric Wilson,LB,LB,2024,3,REG,2024_03_GB_TEN,GB,TEN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033381,Adam Butler,DT,DL,2024,3,REG,2024_03_CAR_LV,LV,CAR,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033393,Kenny Moore II,CB,DB,2024,3,REG,2024_03_CHI_IND,IND,CHI,3,0,6,0,0,0,0.5,5,1,0,0,1,0,0,0
00-0033461,Raekwon McMillan,MLB,LB,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0033523,Jonathan Allen,DE,DL,2024,3,REG,2024_03_WAS_CIN,WAS,CIN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0033540,Takk McKinley,DE,DL,2024,3,REG,2024_03_NE_NYJ,NYJ,NE,1,0,1,0,0,0,0.5,2.5,1,0,0,0,0,0,0
00-0033546,Dalvin Tomlinson,DE,DL,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00-0033548,Chidobe Awuzie,CB,DB,2024,3,REG,2024_03_GB_TEN,TEN,GB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033549,Duke Riley,MLB,LB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033551,Rasul Douglas,CB,DB,2024,3,REG,2024_03_JAX_BUF,BUF,JAX,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0033557,Jalen Reeves-Maybin,LB,LB,2024,3,REG,2024_03_DET_ARI,DET,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033570,Anthony Walker,MLB,LB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033579,Xavier Woods,FS,DB,2024,3,REG,2024_03_CAR_LV,CAR,LV,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0033582,Jeremiah Ledbetter,DT,DL,2024,3,REG,2024_03_JAX_BUF,JAX,BUF,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0
00-0033782,DeMarcus Walker,DE,DL,2024,3,REG,2024_03_CHI_IND,CHI,IND,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0033784,Eddie Jackson,FS,DB,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033860,Davon Godchaux,DT,DL,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033868,Myles Garrett,DE,DL,2024,3,REG,2024_03_NYG_CLE,CLE,NYG,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
00-0033870,Solomon Thomas,DE,DL,2024,3,REG,2024_03_NE_NYJ,NYJ,NE,1,0,1,0,0,0,0.5,2.5,1,0,0,0,0,0,0
00-0033872,Jamal Adams,LB,LB,2024,3,REG,2024_03_GB_TEN,TEN,GB,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033874,Marshon Lattimore,CB,DB,2024,3,REG,2024_03_PHI_NO,NO,PHI,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033876,Derek Barnett,DE,DL,2024,3,REG,2024_03_HOU_MIN,HOU,MIN,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0
00-0033877,Malik Hooker,FS,DB,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033880,Charles Harris,LB,LB,2024,3,REG,2024_03_CAR_LV,CAR,LV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033883,Jabrill Peppers,FS,DB,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033884,Tre'Davious White,CB,DB,2024,3,REG,2024_03_SF_LA,LA,SF,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0033886,T.J. Watt,OLB,LB,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,3,0,0,1,8,0,1,8,2,0,0,0,0,0,0
00-0033890,Budda Baker,S,DB,2024,3,REG,2024_03_DET_ARI,ARI,DET,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0033892,Marcus Maye,FS,DB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033894,Marcus Williams,FS,DB,2024,3,REG,2024_03_BAL_DAL,BAL,DAL,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0
00-0033905,Larry Ogunjobi,DT,DL,2024,3,REG,2024_03_LAC_PIT,PIT,LAC,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033926,Shaquill Griffin,CB,DB,2024,3,REG,2024_03_HOU_MIN,MIN,HOU,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0033928,Jourdan Lewis,CB,DB,2024,3,REG,2024_03_BAL_DAL,DAL,BAL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033935,Trey Hendrickson,LB,LB,2024,3,REG,2024_03_WAS_CIN,CIN,WAS,1,0,0,1,5,0,1,5,1,0,0,0,0,0,0
00-0033941,Rayshawn Jenkins,DB,DB,2024,3,REG,2024_03_MIA_SEA,SEA,MIA,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033947,Deatrich Wise,DE,DL,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,1,0,2,1,6,0,1,6,1,0,0,0,0,0,0
00-0033952,Grover Stewart,DT,DL,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0034116,J.T. Gray,DB,DB,2024,3,REG,2024_03_PHI_NO,NO,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0034145,Chris Lammons,DB,DB,2024,3,REG,2024_03_CHI_IND,IND,CHI,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0034234,Poona Ford,DT,DL,2024,3,REG,2024_03_LAC_PIT,LAC,PIT,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0034248,Elijah Campbell,DB,DB,2024,3,REG,2024_03_MIA_SEA,MIA,SEA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0034251,Daniel Ekuale,DT,DL,2024,3,REG,2024_03_NE_NYJ,NE,NYJ,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
